time,cell,A,B,C
99,2,0.331623,0.00171075,3.74723e-09
100,0,0.995292,0.00470799,1.36385e-08
100,1,0.663688,0.00297829,9.36359e-09
100,2,0.331605,0.00172798,3.82287e-09
101,0,0.995245,0.00475496,1.3911e-08
101,1,0.663659,0.003008,9.55072e-09
101,2,0.331588,0.00174522,3.89926e-09
102,0,0.995198,0.00480192,1.41863e-08
102,1,0.663629,0.00303772,9.7397e-09
102,2,0.331571,0.00176245,3.9764e-09
103,0,0.995151,0.00484889,1.44642e-08
103,1,0.663599,0.00306743,9.93052e-09
103,2,0.331554,0.00177968,4.0543e-09
104,0,0.995104,0.00489585,1.47448e-08
104,1,0.66357,0.00309714,1.01232e-08
104,2,0.331536,0.00179691,4.13295e-09
105,0,0.995057,0.00494281,1.50281e-08
105,1,0.66354,0.00312685,1.03177e-08
105,2,0.331519,0.00181415,4.21236e-09
106,0,0.99501,0.00498976,1.53142e-08
106,1,0.66351,0.00315656,1.05141e-08
106,2,0.331502,0.00183138,4.29252e-09
107,0,0.994963,0.00503672,1.56029e-08
107,1,0.66348,0.00318627,1.07123e-08
107,2,0.331485,0.0018486,4.37344e-09
108,0,0.994916,0.00508367,1.58943e-08
108,1,0.663451,0.00321597,1.09124e-08
108,2,0.331467,0.00186583,4.45511e-09
109,0,0.994869,0.00513062,1.61883e-08
109,1,0.663421,0.00324568,1.11143e-08
109,2,0.33145,0.00188306,4.53753e-09
110,0,0.994822,0.00517757,1.64851e-08
110,1,0.663391,0.00327538,1.13181e-08
110,2,0.331433,0.00190029,4.62071e-09
111,0,0.994775,0.00522451,1.67846e-08
111,1,0.663362,0.00330508,1.15237e-08
111,2,0.331416,0.00191751,4.70464e-09
112,0,0.994729,0.00527146,1.70867e-08
112,1,0.663332,0.00333478,1.17311e-08
112,2,0.331399,0.00193474,4.78932e-09
113,0,0.994682,0.0053184,1.73916e-08
113,1,0.663302,0.00336448,1.19404e-08
113,2,0.331381,0.00195196,4.87476e-09
114,0,0.994635,0.00536534,1.76991e-08
114,1,0.663272,0.00339418,1.21516e-08
114,2,0.331364,0.00196918,4.96096e-09
115,0,0.994588,0.00541227,1.80093e-08
115,1,0.663243,0.00342388,1.23646e-08
115,2,0.331347,0.00198641,5.0479e-09
116,0,0.994541,0.00545921,1.83223e-08
116,1,0.663213,0.00345357,1.25794e-08
116,2,0.33133,0.00200363,5.1356e-09
117,0,0.994494,0.00550614,1.86379e-08
117,1,0.663183,0.00348327,1.27961e-08
117,2,0.331312,0.00202085,5.22406e-09
118,0,0.994447,0.00555307,1.89562e-08
118,1,0.663154,0.00351296,1.30147e-08
118,2,0.331295,0.00203807,5.31327e-09
119,0,0.9944,0.0056,1.92772e-08
119,1,0.663124,0.00354265,1.32351e-08
119,2,0.331278,0.00205528,5.40323e-09
120,0,0.994353,0.00564692,1.96008e-08
120,1,0.663094,0.00357234,1.34573e-08
120,2,0.331261,0.0020725,5.49394e-09
121,0,0.994306,0.00569385,1.99272e-08
121,1,0.663065,0.00360203,1.36814e-08
121,2,0.331244,0.00208972,5.58541e-09
122,0,0.994259,0.00574077,2.02563e-08
122,1,0.663035,0.00363172,1.39073e-08
122,2,0.331226,0.00210693,5.67764e-09
123,0,0.994212,0.00578769,2.0588e-08
123,1,0.663005,0.00366141,1.41351e-08
123,2,0.331209,0.00212415,5.77061e-09
124,0,0.994165,0.0058346,2.09224e-08
124,1,0.662976,0.00369109,1.43647e-08
124,2,0.331192,0.00214136,5.86434e-09
125,0,0.994118,0.00588152,2.12596e-08
125,1,0.662946,0.00372077,1.45962e-08
125,2,0.331175,0.00215858,5.95882e-09
126,0,0.994072,0.00592843,2.15994e-08
126,1,0.662916,0.00375046,1.48295e-08
126,2,0.331158,0.00217579,6.05406e-09
127,0,0.994025,0.00597534,2.19419e-08
127,1,0.662887,0.00378014,1.50647e-08
127,2,0.33114,0.002193,6.15005e-09
128,0,0.993978,0.00602225,2.22871e-08
128,1,0.662857,0.00380982,1.53017e-08
128,2,0.331123,0.00221021,6.24679e-09
